run_id;algorithm;instance_id;instance_path;graph;n;k;m;density;instance_seed;algorithm_seed;budget;iteration;time_ms;current_cost;best_cost;avg_cost;std_cost;note
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;0;9;60329;60329;359686.03;155780.027;init
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;1;33;13;13;11341.17;16891.59872;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;2;57;13;13;9878.46;14616.79387;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;3;86;13;13;8386.17;12731.42762;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;4;108;13;13;11762.98;18011.73658;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;5;132;13;13;12321.72;15282.78461;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;6;157;13;13;12912.22;16204.11276;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;7;178;13;13;11302.39;16410.50649;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;8;203;13;13;12094.99;17046.65908;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;9;226;13;13;8675.98;15372.40752;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;10;244;13;13;9071.51;14593.88826;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;11;270;13;13;10475.06;14059.4166;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;12;298;13;13;12690.91;14675.30595;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;13;316;13;13;10680.08;16678.93854;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;14;337;13;13;10680.94;16440.27888;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;15;358;13;13;12889.72;16456.82144;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;16;372;13;13;12487.55;15519.67128;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;17;386;13;13;8463.17;12118.14854;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;18;400;13;13;11486.57;14557.99544;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;19;414;13;13;11276.92;15127.65119;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;20;428;13;13;10673.54;16194.28552;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;21;441;13;13;11479.24;15892.09666;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;22;455;13;13;11473.57;15110.96952;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;23;469;13;13;11071.26;15921.6647;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;24;483;13;13;12078.71;16326.21063;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;25;499;13;13;10078.43;15433.2638;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;26;512;13;13;12087.31;14766.25448;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;27;526;13;13;11077.81;13741.60207;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;28;540;13;13;11272.56;14017.81678;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;29;554;13;13;8062.87;13024.42191;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;30;566;13;13;12076.79;16572.70095;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;31;585;13;13;11273.72;14016.51563;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;32;599;13;13;9671.53;14348.03148;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;33;617;13;13;11878.83;16101.31767;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;34;632;13;13;10877.43;15417.26471;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;35;649;13;13;11476.73;16635.81749;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;36;662;13;13;13486.13;17305.05529;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;37;674;13;13;7655.89;13267.16351;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;38;687;13;13;11273.06;15126.18721;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;39;699;13;13;14086.53;17865.3419;generation
0005_ea_personalized_inst01_interval_n50_k8_d035_s1001_s1042;ea_personalized;inst01_interval_n50_k8_d035_s1001;experiments\20260618_124336_best_configs\instances\inst01_interval_n50_k8_d035_s1001.txt;interval;50;8;223;0.35;1001;1042;50000;40;714;13;13;9870.58;14349.93484;generation
