run_id;algorithm;instance_id;instance_path;graph;n;k;m;density;instance_seed;algorithm_seed;budget;iteration;time_ms;current_cost;best_cost;avg_cost;std_cost;note
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;0;32;139171;139171;294420.205;65050.48896;init
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;1;49;128392;128392;256293.05;54233.16477;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;2;61;106995;106995;236405.065;48308.44152;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;3;73;86006;86006;219164.52;51366.04106;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;4;91;75678;75678;203679.315;49302.80721;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;5;111;75678;75678;188709.06;47256.42313;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;6;128;75678;75678;180228.865;44534.17821;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;7;143;65145;65145;157597.455;43355.70684;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;8;153;32771;32771;144913.78;45546.40105;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;9;162;32771;32771;126269.51;40216.63056;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;10;171;32771;32771;116824.875;35868.15553;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;11;181;22004;22004;99530.15;35367.27936;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;12;193;22004;22004;88301.865;35117.07037;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;13;203;11631;11631;75212.405;27793.3593;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;14;213;1243;1243;66006.29;29701.22668;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;15;223;959;959;52314.205;27316.74458;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;16;232;547;547;39650.635;21338.75774;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;17;242;496;496;33493.525;20720.3294;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;18;251;496;496;26833.435;18932.1876;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;19;260;496;496;21389.805;15864.14667;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;20;268;496;496;17908.745;14309.60066;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;21;277;394;394;13567.985;11821.55694;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;22;293;394;394;12765.475;12288.36663;generation
0009_ea_general_inst02_erdos_n50_k8_d025_s1002_s1042;ea_general;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;1042;50000;23;308;394;394;11072.325;10818.37944;generation
