run_id;algorithm;instance_id;instance_path;graph;n;k;m;density;instance_seed;algorithm_seed;budget;iteration;time_ms;current_cost;best_cost;avg_cost;std_cost;note
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;31;367;83;83;9129.62;11366.08763;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;32;381;83;83;8644.12;10173.13789;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;33;395;74;74;7331.31;9860.260889;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;34;409;74;74;6217.33;7763.457301;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;35;422;70;70;6709.69;9117.875682;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;36;435;65;65;5354.95;8684.931433;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;37;451;61;61;5789.175;8442.597843;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;38;465;54;54;5972.35;8925.854213;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;39;478;24;24;7306.105;10186.13996;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;40;490;24;24;6088;8560.014475;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;41;507;24;24;6719.465;9206.603528;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;42;520;24;24;5690.775;8439.394058;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;43;529;24;24;5556.85;7823.513344;generation
