run_id;algorithm;instance_id;instance_path;graph;n;k;m;density;instance_seed;algorithm_seed;budget;iteration;time_ms;current_cost;best_cost;avg_cost;std_cost;note
0013_ea_personalized_inst03_chordal_n60_k8_d065_s1003_s42;ea_personalized;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;42;50000;0;13;12781;12781;147362.87;73110.84523;init
0013_ea_personalized_inst03_chordal_n60_k8_d065_s1003_s42;ea_personalized;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;42;50000;1;28;0;0;4402.21;8264.161055;generation
0013_ea_personalized_inst03_chordal_n60_k8_d065_s1003_s42;ea_personalized;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;42;50000;2;38;0;0;3427.06;7364.380525;generation
0013_ea_personalized_inst03_chordal_n60_k8_d065_s1003_s42;ea_personalized;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;42;50000;3;51;0;0;6186.98;9811.427026;generation
0013_ea_personalized_inst03_chordal_n60_k8_d065_s1003_s42;ea_personalized;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;42;50000;4;68;0;0;4126.55;7841.408634;generation
0013_ea_personalized_inst03_chordal_n60_k8_d065_s1003_s42;ea_personalized;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;42;50000;5;85;0;0;3470.9;6721.952454;generation
0013_ea_personalized_inst03_chordal_n60_k8_d065_s1003_s42;ea_personalized;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;42;50000;6;98;0;0;5644.66;8534.334182;generation
0013_ea_personalized_inst03_chordal_n60_k8_d065_s1003_s42;ea_personalized;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;42;50000;7;114;0;0;3079.33;6789.325349;generation
0013_ea_personalized_inst03_chordal_n60_k8_d065_s1003_s42;ea_personalized;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;42;50000;8;132;0;0;3840.67;7113.456762;generation
0013_ea_personalized_inst03_chordal_n60_k8_d065_s1003_s42;ea_personalized;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;42;50000;9;145;0;0;4993.75;9014.801298;generation
