run_id;algorithm;instance_id;instance_path;graph;n;k;m;density;instance_seed;algorithm_seed;budget;iteration;time_ms;current_cost;best_cost;avg_cost;std_cost;note
0008_ea_personalized_inst02_erdos_n50_k8_d025_s1002_s42;ea_personalized;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;42;50000;0;8;53255;53255;250259.75;103504.4239;init
0008_ea_personalized_inst02_erdos_n50_k8_d025_s1002_s42;ea_personalized;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;42;50000;1;39;2;2;8064.09;13403.88971;generation
0008_ea_personalized_inst02_erdos_n50_k8_d025_s1002_s42;ea_personalized;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;42;50000;2;66;2;2;8430.96;11726.39014;generation
0008_ea_personalized_inst02_erdos_n50_k8_d025_s1002_s42;ea_personalized;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;42;50000;3;90;2;2;10195.82;13995.65614;generation
0008_ea_personalized_inst02_erdos_n50_k8_d025_s1002_s42;ea_personalized;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;42;50000;4;118;2;2;9009.48;12751.25571;generation
0008_ea_personalized_inst02_erdos_n50_k8_d025_s1002_s42;ea_personalized;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;42;50000;5;144;2;2;8021.21;12985.2882;generation
0008_ea_personalized_inst02_erdos_n50_k8_d025_s1002_s42;ea_personalized;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;42;50000;6;176;2;2;8757.56;13753.93943;generation
0008_ea_personalized_inst02_erdos_n50_k8_d025_s1002_s42;ea_personalized;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;42;50000;7;201;2;2;6518.89;11360.71214;generation
0008_ea_personalized_inst02_erdos_n50_k8_d025_s1002_s42;ea_personalized;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;42;50000;8;228;2;2;6828.55;10598.02859;generation
0008_ea_personalized_inst02_erdos_n50_k8_d025_s1002_s42;ea_personalized;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;42;50000;9;257;0;0;8006.29;12537.92217;generation
0008_ea_personalized_inst02_erdos_n50_k8_d025_s1002_s42;ea_personalized;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;42;50000;10;288;0;0;6718.11;10721.14643;generation
0008_ea_personalized_inst02_erdos_n50_k8_d025_s1002_s42;ea_personalized;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;42;50000;11;320;0;0;6505.16;11462.62377;generation
0008_ea_personalized_inst02_erdos_n50_k8_d025_s1002_s42;ea_personalized;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;42;50000;12;342;0;0;5333.17;9098.045704;generation
0008_ea_personalized_inst02_erdos_n50_k8_d025_s1002_s42;ea_personalized;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;42;50000;13;379;0;0;7678.89;10968.42442;generation
0008_ea_personalized_inst02_erdos_n50_k8_d025_s1002_s42;ea_personalized;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;42;50000;14;420;0;0;7469.66;10802.34092;generation
0008_ea_personalized_inst02_erdos_n50_k8_d025_s1002_s42;ea_personalized;inst02_erdos_n50_k8_d025_s1002;experiments\20260618_124336_best_configs\instances\inst02_erdos_n50_k8_d025_s1002.txt;erdos;50;8;280;0.25;1002;42;50000;15;442;0;0;6189.72;10671.60072;generation
